,clean,perturbed,source,group,class,predicted,batch
0,interim,inttrim,phonee,0,phonetic,trim,7
1,walter,walter,anthro_phonetic,0,phonetic,water,7
2,surprise,ssurpperise,phonee,0,phonetic,surprise,7
3,proof,pproof,phonee,0,phonetic,proof,7
4,registrar,registerer,zeroe_phonetic,0,phonetic,registrar,7
0,referrals,reefferrals,phonee,0,phonetic,referrals,8
1,senior,seniorr,phonee,0,phonetic,senior,8
2,rendered,Rendered,anthro_phonetic,0,phonetic,render,8
3,market,markett,phonee,0,phonetic,market,8
4,nebraska,nebraska,anthro_phonetic,0,phonetic,Nebraska,8
0,modules,moduless,zeroe_phonetic,0,phonetic,modules,9
1,update,upmate,zeroe_phonetic,0,phonetic,update,9
2,previews,PREVIEWS,anthro_phonetic,0,phonetic,previews,9
3,blvd,clibbedn,zeroe_phonetic,0,phonetic,clipped,9
4,anthony,ANTHONY,anthro_phonetic,0,phonetic,Anthony,9
0,française,française,phonee,0,phonetic,French,10
1,observation,obsarvatient,phonee,0,phonetic,Observant,10
2,planned,planed,phonee,0,phonetic,Plane,10
3,blank,blahnk,phonee,0,phonetic,Blank,10
4,wiltshire,whildtshire,phonee,0,phonetic,Wiltshire,10
0,headquarters,headquartyers,anthro_phonetic,0,phonetic,headquarters,11
1,footwear,Footwear,anthro_phonetic,0,phonetic,footwear,11
2,lookup,lookup',zeroe_phonetic,0,phonetic,look up,11
3,broke,broket,zeroe_phonetic,0,phonetic,broken,11
4,cream,craim,zeroe_phonetic,0,phonetic,cream,11
0,jelsoft,jelsoft,anthro_phonetic,0,phonetic,software,12
1,chick,chickch'sn,zeroe_phonetic,0,phonetic,chicken,12
2,addresses,agddreesses,phonee,0,phonetic,addresses,12
3,valentine,valenntyne,phonee,0,phonetic,valentine,12
4,structures,Structures,anthro_phonetic,0,phonetic,structures,12
0,courts,courts,anthro_phonetic,0,phonetic,court,13
1,delivered,Delievered,anthro_phonetic,0,phonetic,delivered,13
2,sacramento,sacarment,zeroe_phonetic,0,phonetic,sacrament,13
3,affiliate,affiliatet,zeroe_phonetic,0,phonetic,affiliate,13
4,step,Steep,anthro_phonetic,0,phonetic,step,13
0,superior,superiar,zeroe_phonetic,0,phonetic,superior,14
1,affects,affexeds,zeroe_phonetic,0,phonetic,affects,14
2,growing,Growing,anthro_phonetic,0,phonetic,growing,14
3,genres,Zenger'st,zeroe_phonetic,0,phonetic,Zenger's,14
4,cave,cAvE,anthro_phonetic,0,phonetic,cave,14
0,world,worldd,phonee,0,phonetic,world,15
1,matrix,Matrix,anthro_phonetic,0,phonetic,matrix,15
2,cellular,cellelare,phonee,0,phonetic,cellar,15
3,frame,fframe,phonee,0,phonetic,frame,15
4,then,then,zeroe_phonetic,0,phonetic,when,15
0,blended,bleundedd,zeroe_phonetic,0,phonetic,blended,16
1,confused,confuseds,zeroe_phonetic,0,phonetic,confused,16
2,surveys,surves,anthro_phonetic,0,phonetic,surveys,16
3,stayed,stayedn,zeroe_phonetic,0,phonetic,stayed,16
4,gravity,gravitye,zeroe_phonetic,0,phonetic,gravity,16
0,healing,hiling,phonee,0,phonetic,smiling,17
1,thru,threwe,zeroe_phonetic,0,phonetic,throw,17
2,liable,liabll,phonee,0,phonetic,label,17
3,memo,mmemo,phonee,0,phonetic,memo,17
4,effort,eFFort,anthro_phonetic,0,phonetic,effort,17
0,meditation,Meditation,anthro_phonetic,0,phonetic,MEDITATION,18
1,math,magth,phonee,0,phonetic,MATH,18
2,alarm,ALARM,anthro_phonetic,0,phonetic,ALARM,18
3,programmer,programer,anthro_phonetic,0,phonetic,PROGRAMMER,18
4,pure,PuRe,anthro_phonetic,0,phonetic,PURE,18
0,invest,investt,phonee,0,phonetic,invest,19
1,crucial,crutial,zeroe_phonetic,0,phonetic,critical,19
2,agreed,AGREEEEED,anthro_phonetic,0,phonetic,agreed,19
3,drilling,derilling,phonee,0,phonetic,drilling,19
4,exports,exports,anthro_phonetic,0,phonetic,exports,19
0,superb,superbe,phonee,0,phonetic,superb,20
1,galaxy,Galaxi,anthro_phonetic,0,phonetic,galaxy,20
2,scotia,skotia,phonee,0,phonetic,scotia,20
3,psychiatry,psychiaterey,phonee,0,phonetic,psychiatry,20
4,transmit,transmitcedl,zeroe_phonetic,0,phonetic,transmitted,20
0,machinery,massoniery,zeroe_phonetic,0,phonetic,masonry,21
1,drinking,dreinkeng,phonee,0,phonetic,drinking,21
2,voyeurweb,voyeurweb,phonee,0,phonetic,voyeur,21
3,registry,rajistry,phonee,0,phonetic,registry,21
4,timer,timr,anthro_phonetic,0,phonetic,timer,21
0,wanting,wantingh,zeroe_phonetic,0,phonetic,wishing,22
1,instruments,instruments',zeroe_phonetic,0,phonetic,instruments,22
2,simon,simon,anthro_phonetic,0,phonetic,Simon,22
3,lopez,lowpez,phonee,0,phonetic,lowpoints,22
4,souls,soulls,phonee,0,phonetic,souls,22
0,player,playerp,zeroe_phonetic,0,phonetic,player,23
1,bibliography,bibleagraphi,phonee,0,phonetic,biography,23
2,swingers,swhengers,phonee,0,phonetic,shingles,23
3,occupation,occeppation,phonee,0,phonetic,occupation,23
4,const,const,anthro_phonetic,0,phonetic,constant,23
0,continues,continuess,zeroe_phonetic,0,phonetic,continues,24
1,strongly,stronggley,phonee,0,phonetic,strongly,24
2,primary,primmery,phonee,0,phonetic,primery,24
3,skype,skpye,zeroe_phonetic,0,phonetic,sky,24
4,indexes,inddekes,phonee,0,phonetic,indices,24
0,possessing,posesseng,phonee,0,phonetic,possess,25
1,focuses,Focuses,anthro_phonetic,0,phonetic,Focus,25
2,standard,standered',zeroe_phonetic,0,phonetic,standard,25
3,curve,curv,phonee,0,phonetic,curve,25
4,ambivalent,ahmbivalenntt,phonee,0,phonetic,ambivalent,25
0,mirror,mirrar,phonee,0,phonetic,mirror,26
1,distinction,Distinction,anthro_phonetic,0,phonetic,distinction,26
2,lamb,lamb'sî,zeroe_phonetic,0,phonetic,lamb's eye,26
3,acre,acher,zeroe_phonetic,0,phonetic,teacher,26
4,commons,comons,phonee,0,phonetic,commons,26
0,shake,SHAKE,anthro_phonetic,0,phonetic,SHARE,27
1,mail,MALL,anthro_phonetic,0,phonetic,MALL,27
2,equipment,equipmentd,zeroe_phonetic,0,phonetic,EQUIPMENT,27
3,spanish,spanish,anthro_phonetic,0,phonetic,SPANISH,27
4,protective,protactive,zeroe_phonetic,0,phonetic,PROACTIVE,27
0,urls,url's,zeroe_phonetic,0,phonetic,urls,28
1,calgary,calgary,anthro_phonetic,0,phonetic,Calgary,28
2,lange,lange,phonee,0,phonetic,long,28
3,kept,keppt,phonee,0,phonetic,kept,28
4,papua,papuo,zeroe_phonetic,0,phonetic,paper,28
0,voters,votersg,zeroe_phonetic,0,phonetic,voters,29
1,already,alReAdY,anthro_phonetic,0,phonetic,already,29
2,publisher,PUBLISHER,anthro_phonetic,0,phonetic,publisher,29
3,lounge,LONGUE,anthro_phonetic,0,phonetic,long,29
4,spank,Spank,anthro_phonetic,0,phonetic,spank,29
0,settlement,settlment,anthro_phonetic,0,phonetic,settlement,30
1,helping,helping's',zeroe_phonetic,0,phonetic,helpings,30
2,smithsonian,msythesines,zeroe_phonetic,0,phonetic,myths,30
3,advised,adveised,phonee,0,phonetic,advised,30
4,recognize,recognise',zeroe_phonetic,0,phonetic,recognize,30
0,forward,fforwhard,phonee,0,phonetic,forward,31
1,continually,ckantinjually,phonee,0,phonetic,constantly,31
2,meta,metu,phonee,0,phonetic,meet,31
3,strain,strahen',zeroe_phonetic,0,phonetic,stretch,31
4,blank,blankf,zeroe_phonetic,1,phonetic,blanket,31
0,française,franciac,zeroe_phonetic,1,phonetic,France,32
1,plane,Plane,anthro_phonetic,1,phonetic,Plane,32
2,venezuela,vanezwela,phonee,1,phonetic,Vacation,32
3,twisted,twistedl,zeroe_phonetic,1,phonetic,Twisted,32
4,senior,seanierp,zeroe_phonetic,1,phonetic,Sparks,32
0,oldest,oldest,anthro_phonetic,1,phonetic,oldest,33
1,indexes,indquesce'sl,zeroe_phonetic,1,phonetic,inquisitive,33
2,silk,SILK,anthro_phonetic,1,phonetic,silk,33
3,cellular,Cellier,zeroe_phonetic,1,phonetic,cellar,33
4,primary,primary',zeroe_phonetic,1,phonetic,primary,33
0,penalties,PENALTIES,anthro_phonetic,1,phonetic,PENALTIES,34
1,freeware,Freeware,anthro_phonetic,1,phonetic,FREEWARE,34
2,loan,Loan,anthro_phonetic,1,phonetic,LOAN,34
3,dealers,Dealers,anthro_phonetic,1,phonetic,DEALERS,34
4,cart,cort,phonee,1,phonetic,COURT,34
0,commons,common'sd,zeroe_phonetic,1,phonetic,communicate,35
1,dealing,dealing,anthro_phonetic,1,phonetic,deal,35
2,timer,tichmer,phonee,1,phonetic,timer,35
3,shake,schake,phonee,1,phonetic,shake,35
4,deserve,deseerve,anthro_phonetic,1,phonetic,deserve,35
0,previews,preveius,phonee,1,phonetic,previous,36
1,publicly,publiclli,phonee,1,phonetic,publicly,36
2,nearby,nearby,anthro_phonetic,1,phonetic,nearby,36
3,expressed,eaxpwressed,phonee,1,phonetic,expressed,36
4,delivery,delivery,anthro_phonetic,1,phonetic,delivery,36
0,possessing,possessingi,zeroe_phonetic,1,phonetic,possessing,37
1,publisher,ppablisher,phonee,1,phonetic,publisher,37
2,healing,healings,zeroe_phonetic,1,phonetic,healing,37
3,capable,capable,anthro_phonetic,1,phonetic,capable,37
4,swingers,swingers',zeroe_phonetic,1,phonetic,swingers,37
0,depending,dependiing,anthro_phonetic,1,phonetic,depending,38
1,market,market's',zeroe_phonetic,1,phonetic,markets,38
2,meetup,meetup,anthro_phonetic,1,phonetic,meetup,38
3,reliance,Relance,anthro_phonetic,1,phonetic,Reliance,38
4,alarm,alorm,phonee,1,phonetic,alarm,38
0,voyeurweb,vokeerb,zeroe_phonetic,1,phonetic,beverage,39
1,solar,solor,phonee,1,phonetic,solar,39
2,beverage,Beverage,anthro_phonetic,1,phonetic,beverage,39
3,simon,simen,phonee,1,phonetic,sample,39
4,invest,invescedf,zeroe_phonetic,1,phonetic,invested,39
0,reed,reed',zeroe_phonetic,1,phonetic,read,40
1,mirror,Rimmer,zeroe_phonetic,1,phonetic,remember,40
2,planned,planded,zeroe_phonetic,1,phonetic,planted,40
3,liable,liablew,zeroe_phonetic,1,phonetic,liable,40
4,structures,stereucturess,phonee,1,phonetic,structures,40
0,psychiatry,psychiatryl,zeroe_phonetic,1,phonetic,psychiatry,41
1,distinction,deasstincschon,phonee,1,phonetic,decision,41
2,taste,TASTE,anthro_phonetic,1,phonetic,taste,41
3,pure,pur,phonee,1,phonetic,pure,41
4,aims,aiims,anthro_phonetic,1,phonetic,aims,41
0,guard,Guard,anthro_phonetic,1,phonetic,Guard,42
1,footwear,fooedwear,phonee,1,phonetic,Sweater,42
2,calgary,caglgare,phonee,1,phonetic,Gargle,42
3,lifestyle,LIFEstyle,anthro_phonetic,1,phonetic,Lifestyle,42
4,math,mathe,zeroe_phonetic,1,phonetic,Math,42
0,citations,CITATIONS,anthro_phonetic,1,phonetic,CITATION,43
1,surveys,ssurveys,phonee,1,phonetic,SURVEY,43
2,threshold,THRESHOLD,anthro_phonetic,1,phonetic,THRESHOLD,43
3,nebraska,nubbraska,phonee,1,phonetic,NEBRASKA,43
4,bibliography,bibliographyp,zeroe_phonetic,1,phonetic,BIBLIOGRAPHY,43
0,lounge,lownge,phonee,1,phonetic,lounge,44
1,supplemental,supplemental,anthro_phonetic,1,phonetic,complemental,44
2,meta,gemat,zeroe_phonetic,1,phonetic,gem,44
3,anthony,anethony,phonee,1,phonetic,Anthony,44
4,lange,langfe,zeroe_phonetic,1,phonetic,language,44
0,referral,Referral,anthro_phonetic,1,phonetic,Referral,45
1,souls,sowls,zeroe_phonetic,1,phonetic,Souls,45
2,python,Python,anthro_phonetic,1,phonetic,Python,45
3,programmer,pproggrammer,phonee,1,phonetic,Programmer,45
4,selecting,selecdeng,phonee,1,phonetic,Selecting,45
0,mexico,MEXICO,anthro_phonetic,1,phonetic,MEXICO,46
1,registry,registéry,zeroe_phonetic,1,phonetic,REGISTRY,46
2,understood,understodd,anthro_phonetic,1,phonetic,UNDERSTOOD,46
3,meditation,medatatien,phonee,1,phonetic,MEDIATION,46
4,wiltshire,Wilcheri's,zeroe_phonetic,1,phonetic,WILCHER'S,46
0,kept,keppedd,zeroe_phonetic,1,phonetic,kept,47
1,superb,superbb,zeroe_phonetic,1,phonetic,superb,47
2,drinking,drinking',zeroe_phonetic,1,phonetic,drinking,47
3,sink,snick',zeroe_phonetic,1,phonetic,snickers,47
4,mail,maill,phonee,1,phonetic,mail,47
0,courts,courtce,phonee,1,phonetic,course,48
1,know,kNow,anthro_phonetic,1,phonetic,know,48
2,advised,adiveced,zeroe_phonetic,1,phonetic,advanced,48
3,would,WoULd,anthro_phonetic,1,phonetic,world,48
4,effort,efforght,phonee,1,phonetic,fought,48
0,berkeley,berrkeley,phonee,1,phonetic,Berkeley,49
1,blues,BLes,anthro_phonetic,1,phonetic,Bless,49
2,ambivalent,abmivalemenc,zeroe_phonetic,1,phonetic,Commencement,49
3,headquarters,headquawrturs,phonee,1,phonetic,Headquarters,49
4,walter,wolter,phonee,1,phonetic,Walter,49
0,apollo,apahllo,phonee,1,phonetic,apple,50
1,exports,ecpports,phonee,1,phonetic,exports,50
2,occupation,accupation,zeroe_phonetic,1,phonetic,occupation,50
3,already,alreaddhy,phonee,1,phonetic,already,50
4,valentine,valantined,zeroe_phonetic,1,phonetic,valentined,50
0,lopez,lope'sh,zeroe_phonetic,1,phonetic,shoes,51
1,males,MalEs,anthro_phonetic,1,phonetic,sales,51
2,spanish,sppanish,phonee,1,phonetic,Spanish,51
3,galaxy,gahlaxzy,phonee,1,phonetic,galaxy,51
4,hearing,hearIng,anthro_phonetic,1,phonetic,hearing,51
0,matrix,matreix,phonee,1,phonetic,matrix,52
1,strongly,strungly,zeroe_phonetic,1,phonetic,strongly,52
2,spank,spanc,phonee,1,phonetic,span,52
3,murray,murray,anthro_phonetic,1,phonetic,Murray,52
4,make,mAkE,anthro_phonetic,1,phonetic,make,52
0,murder,murderr,phonee,1,phonetic,murder,53
1,discourage,discourage,anthro_phonetic,1,phonetic,discourage,53
2,proof,proofe,zeroe_phonetic,1,phonetic,proof,53
3,agreed,agrreed,phonee,1,phonetic,agreed,53
4,continually,continuallype,zeroe_phonetic,1,phonetic,continually,53
0,treating,treeating,phonee,1,phonetic,treating,54
1,nobody,nobodyw,zeroe_phonetic,1,phonetic,nobody,54
2,fiancé,fiancé,phonee,1,phonetic,fiance,54
3,achievement,achievement,anthro_phonetic,1,phonetic,"achievement"" (no change)",54
4,hazard,Hazzard,anthro_phonetic,1,phonetic,Hazard,54
0,addresses,addresse's,zeroe_phonetic,1,phonetic,addresses,55
1,apparatus,appartus,anthro_phonetic,1,phonetic,apartments,55
2,humor,hummor,phonee,1,phonetic,humor,55
3,cave,cav,phonee,1,phonetic,cave,55
4,threatening,Threatning,anthro_phonetic,1,phonetic,threatening,55
0,focuses,fokusis,phonee,1,phonetic,focus,56
1,nostalgic,nostilegik,phonee,1,phonetic,nostalgic,56
2,step,stepp,phonee,1,phonetic,step,56
3,rendered,renedored,phonee,1,phonetic,renovated,56
4,felt,feLt,anthro_phonetic,1,phonetic,felt,56
0,forward,forwarked,zeroe_phonetic,1,phonetic,forward,57
1,decide,DECIDE,anthro_phonetic,1,phonetic,decide,57
2,observation,observation',zeroe_phonetic,1,phonetic,observation,57
3,adams,Adams,anthro_phonetic,1,phonetic,Adam's,57
4,surprise,surprisee,zeroe_phonetic,1,phonetic,surprise,57
0,experiments,ecpeariments,phonee,1,phonetic,experiments,58
1,settle,settle'sp,zeroe_phonetic,1,phonetic,settles,58
2,chamber,ChAmBeR,anthro_phonetic,1,phonetic,chamber,58
3,scotia,scoshy,zeroe_phonetic,1,phonetic,cosy,58
4,atom,atomm,phonee,1,phonetic,atom,58
0,thoroughly,THOROUGHLY,anthro_phonetic,1,phonetic,THOROUGHLY,59
1,delivered,diliverred,phonee,1,phonetic,DELIVERED,59
2,settlement,sattolement,phonee,1,phonetic,SETTLEMENT,59
3,world,wirled',zeroe_phonetic,1,phonetic,WORLD,59
4,perfume,perfume,anthro_phonetic,1,phonetic,PERFUME,59
0,abroad,Abord,anthro_phonetic,1,phonetic,Board,60
1,memo,memow,zeroe_phonetic,1,phonetic,Mom,60
2,jelsoft,jelsoft,phonee,1,phonetic,Soft,60
3,queens,queenes,zeroe_phonetic,1,phonetic,Queens,60
4,staffing,STAFFING,anthro_phonetic,1,phonetic,Staff,60
0,adequate,adequate,anthro_phonetic,1,phonetic,adequate,61
1,curve,cerve,zeroe_phonetic,1,phonetic,serve,61
2,frame,frameve's,zeroe_phonetic,1,phonetic,frames,61
3,const,const,phonee,1,phonetic,const,61
4,guide,GUIDE,anthro_phonetic,1,phonetic,guide,61
0,referrals,referless,zeroe_phonetic,1,phonetic,referral,62
1,drilling,drillingn,zeroe_phonetic,1,phonetic,drilling,62
2,aurora,AURORA,anthro_phonetic,1,phonetic,Aurora,62
3,seasons,sesons,anthro_phonetic,1,phonetic,seasons,62
4,interim,enterme,zeroe_phonetic,1,phonetic,entire,62
0,growing,grrowing,phonee,1,phonetic,growing,63
1,prediction,prediction,anthro_phonetic,1,phonetic,predictions,63
2,shannon,shannon,anthro_phonetic,1,phonetic,Shannon,63
3,platinum,Platinum,anthro_phonetic,2,phonetic,platinum,63
4,adams,adamz,phonee,2,phonetic,Adam's,63
0,previews,previewse,zeroe_phonetic,2,phonetic,previews,64
1,would,whould,phonee,2,phonetic,would,64
2,shannon,shanon,phonee,2,phonetic,Shannon,64
3,venezuela,veneouedly,zeroe_phonetic,2,phonetic,vengefully,64
4,focuses,phocuses,zeroe_phonetic,2,phonetic,focuses,64
0,arctic,Arctic,anthro_phonetic,2,phonetic,Artic,65
1,purpose,purpse,anthro_phonetic,2,phonetic,purpose,65
2,cornell,cornel,anthro_phonetic,2,phonetic,cornell,65
3,expressed,expresced,zeroe_phonetic,2,phonetic,expressed,65
4,growing,growing'sw,zeroe_phonetic,2,phonetic,growings,65
0,fiancé,fiancy,zeroe_phonetic,2,phonetic,fancy,66
1,loans,lonas,anthro_phonetic,2,phonetic,solana,66
2,garcia,garca,anthro_phonetic,2,phonetic,caraga,66
3,murder,murkeredf,zeroe_phonetic,2,phonetic,marked,66
4,throughout,Throught,anthro_phonetic,2,phonetic,thought,66
0,understood,uenederstood,phonee,2,phonetic,understood,67
1,threatening,thereateneng,phonee,2,phonetic,threatening,67
2,wednesday,wednesday,anthro_phonetic,2,phonetic,Wednesday,67
3,penalties,panalteies,phonee,2,phonetic,platitudes,67
4,distinction,distinctiona,zeroe_phonetic,2,phonetic,distinctions,67
0,church,Church,anthro_phonetic,2,phonetic,Church,68
1,apollo,Appol,zeroe_phonetic,2,phonetic,Apple,68
2,jewellery,jewellery,anthro_phonetic,2,phonetic,Jewelry,68
3,anthony,anthonye,zeroe_phonetic,2,phonetic,Anthony,68
4,attending,Attending,anthro_phonetic,2,phonetic,Attending,68
0,threshold,thrasholld,phonee,2,phonetic,threshold,69
1,step,step',zeroe_phonetic,2,phonetic,step,69
2,nebraska,nebroquese,zeroe_phonetic,2,phonetic,nebulous,69
3,know,kno,phonee,2,phonetic,know,69
4,apparatus,aippareatus,phonee,2,phonetic,apparatus,69
0,make,mmake,phonee,2,phonetic,make,70
1,scheduled,schedueled,anthro_phonetic,2,phonetic,scheduled,70
2,beverage,bevras,phonee,2,phonetic,braves,70
3,climbing,Climbing,anthro_phonetic,2,phonetic,climbing,70
4,taste,tast,phonee,2,phonetic,taste,70
0,delivery,deeliverry,phonee,2,phonetic,delivery,71
1,stops,stops,anthro_phonetic,2,phonetic,stops,71
2,adequate,adecwate,phonee,2,phonetic,decorate,71
3,programmer,programmere',zeroe_phonetic,2,phonetic,programmer,71
4,aims,aichms,phonee,2,phonetic,aches,71
0,atom,atom's',zeroe_phonetic,2,phonetic,atoms,72
1,dealers,dilers,phonee,2,phonetic,dealers,72
2,publicly,publicallyp,zeroe_phonetic,2,phonetic,publicly,72
3,silk,silc,phonee,2,phonetic,silk,72
4,selecting,selecting',zeroe_phonetic,2,phonetic,selecting,72
0,python,ppython,phonee,2,phonetic,Python,73
1,plane,plan,phonee,2,phonetic,Plane,73
2,duke,Duke,anthro_phonetic,2,phonetic,Duck,73
3,mail,mailvedl,zeroe_phonetic,2,phonetic,Mailbox,73
4,scholarship,scholarship,anthro_phonetic,2,phonetic,Scholarship,73
0,parks,parks,anthro_phonetic,2,phonetic,marks,74
1,simon,Simona,zeroe_phonetic,2,phonetic,Monica,74
2,oracle,Oracle,anthro_phonetic,2,phonetic,Coracle,74
3,publisher,publisherf,zeroe_phonetic,2,phonetic,publisher,74
4,surveys,Serveigh'st,zeroe_phonetic,2,phonetic,Severest,74
0,opening,openning,anthro_phonetic,2,phonetic,opening,75
1,males,mals,phonee,2,phonetic,calm,75
2,cart,cartt,zeroe_phonetic,2,phonetic,cart,75
3,perfume,perfium,phonee,2,phonetic,perfume,75
4,scan,Scan,anthro_phonetic,2,phonetic,scan,75
0,dealing,dealin,phonee,2,phonetic,deal,76
1,seasons,seazons,phonee,2,phonetic,seasons,76
2,settlement,settlementl,zeroe_phonetic,2,phonetic,settlement,76
3,freeware,freewere,phonee,2,phonetic,free,76
4,quotations,Quotations,anthro_phonetic,2,phonetic,Quotation,76
0,brain,brin,anthro_phonetic,2,phonetic,brian,77
1,deserve,desereve,phonee,2,phonetic,deserve,77
2,alarm,alarma,zeroe_phonetic,2,phonetic,alarm,77
3,latinas,Latins,anthro_phonetic,2,phonetic,Latin,77
4,capable,ckappable,phonee,2,phonetic,capable,77
0,calgary,calglarye,zeroe_phonetic,2,phonetic,gallery,78
1,courts,cowrts,zeroe_phonetic,2,phonetic,courts,78
2,experiments,experimentsh,zeroe_phonetic,2,phonetic,experiments,78
3,depending,depandin,phonee,2,phonetic,depending,78
4,spanish,spannich,zeroe_phonetic,2,phonetic,Spanish,78
0,hearing,heareing,phonee,2,phonetic,hearing,79
1,discourage,descourige,phonee,2,phonetic,discourage,79
2,corporations,Corporations,anthro_phonetic,2,phonetic,Corporations (no change),79
3,footwear,footweer,zeroe_phonetic,2,phonetic,footwear,79
4,spring,SPRING,anthro_phonetic,2,phonetic,spring,79
0,walter,oalter,zeroe_phonetic,2,phonetic,alter,80
1,blues,bblues,phonee,2,phonetic,blues,80
2,scenic,Scienc,anthro_phonetic,2,phonetic,Science,80
3,economy,economi,anthro_phonetic,2,phonetic,economy,80
4,mexico,mmekico,phonee,2,phonetic,mechanic,80
0,meetup,meetup,phonee,2,phonetic,MEETING,81
1,burns,BURNS,anthro_phonetic,2,phonetic,BURN,81
2,galaxy,gallquesec,zeroe_phonetic,2,phonetic,GALAXY,81
3,jelsoft,Zelaget'd,zeroe_phonetic,2,phonetic,LEGEND,81
4,agreed,aggreede,zeroe_phonetic,2,phonetic,AGREE,81
0,processing,proccessing,anthro_phonetic,2,phonetic,processing,82
1,decide,deecide,phonee,2,phonetic,decide,82
2,thoroughly,thorroughly,phonee,2,phonetic,thoroughly,82
3,delaware,DELAWARRRE,anthro_phonetic,2,phonetic,Delaware,82
4,headquarters,headquarter's,zeroe_phonetic,2,phonetic,headquarters,82
0,year,yEAr,anthro_phonetic,2,phonetic,Year,83
1,lounge,lounquey,zeroe_phonetic,2,phonetic,Lounge,83
2,delivered,deliveredf,zeroe_phonetic,2,phonetic,Delivered,83
3,already,aleraid,zeroe_phonetic,2,phonetic,Alert,83
4,felt,fealt,phonee,2,phonetic,Felt,83
0,sanford,SANFORD,anthro_phonetic,2,phonetic,SANDFORD,84
1,slightly,sLiGhTlY,anthro_phonetic,2,phonetic,SLIGHTLY,84
2,exterior,Exterior,anthro_phonetic,2,phonetic,EXTERIOR,84
3,reliance,rilians,phonee,2,phonetic,RELIANS,84
4,staffing,staffin,phonee,2,phonetic,STUFFING,84
0,hazard,hazard,phonee,2,phonetic,danger,85
1,chamber,samberr,phonee,2,phonetic,sampler,85
2,berkeley,birkelyy,zeroe_phonetic,2,phonetic,birchley,85
3,roommate,roomate,anthro_phonetic,2,phonetic,roommate,85
4,achievement,autchievement,phonee,2,phonetic,achievement,85
0,bill,Biill,anthro_phonetic,2,phonetic,Bill,86
1,rendered,Hrendriad,zeroe_phonetic,2,phonetic,Henriad,86
2,oldest,oledest,phonee,2,phonetic,Oldest,86
3,cancelled,Cancelled,anthro_phonetic,2,phonetic,Canceled,86
4,referral,referrele,phonee,2,phonetic,Referral,86
0,const,conste,zeroe_phonetic,2,phonetic,const,87
1,croats,crts,anthro_phonetic,2,phonetic,carts,87
2,pure,Rupe,zeroe_phonetic,2,phonetic,rupee,87
3,humor,humber,zeroe_phonetic,2,phonetic,umber,87
4,mixture,mixture,anthro_phonetic,2,phonetic,mixtures,87
0,crest,crst,anthro_phonetic,2,phonetic,Christ,88
1,desert,DESERT,anthro_phonetic,2,phonetic,Desert,88
2,citations,citaitionns,phonee,2,phonetic,Citations,88
3,cincinnati,cinncinnati,anthro_phonetic,2,phonetic,Cincinnati,88
4,timer,Pitherme,zeroe_phonetic,2,phonetic,Pyramid,88
0,structures,structuresh,zeroe_phonetic,2,phonetic,structure,89
1,nostalgic,nostalgich,zeroe_phonetic,2,phonetic,nostalgic,89
2,nepal,neppl,anthro_phonetic,2,phonetic,apple,89
3,exports,exportsh,zeroe_phonetic,2,phonetic,exports,89
4,loan,loane,phonee,2,phonetic,loan,89
